k0_hold,k0_ud,k0_dd,k1_hold,k1_ud,k1_dd,k2_hold,k2_ud,k2_dd,k3_hold,k3_ud,k3_dd,k4_hold,k4_ud,k4_dd,k5_hold,k5_ud,k5_dd,k6_hold,k6_ud,k6_dd,k7_hold,k7_ud,k7_dd,k8_hold,k8_ud,k8_dd,k9_hold,k9_ud,k9_dd,k10_hold,k10_ud,k10_dd,k11_hold,k11_ud,k11_dd,k12_hold,k12_ud,k12_dd,k13_hold,k13_ud,k13_dd,k14_hold,k14_ud,k14_dd,k15_hold,k15_ud,k15_dd,k16_hold,k16_ud,k16_dd,k17_hold,k17_ud,k17_dd,k18_hold,k18_ud,k18_dd,k19_hold,k19_ud,k19_dd
0.08039864,-2.0565676e-09,3.670443e-09,0.10423665,0.038085222,0.11725658,0.125961,-0.034753393,0.06969455,0.1226057,-0.0103826495,0.111860536,0.123209886,-0.03370385,0.09043281,0.09557452,0.034637205,0.18773922,0.11526437,0.124101646,0.21887682,0.09800568,0.028589781,0.13897797,0.10233318,0.06588387,0.14924368,0.093439505,0.009298351,0.103765994,0.08231579,-0.008688107,0.07708348,0.091782555,0.12669323,0.19730991,0.0790492,-0.003158886,0.07819295,0.10385583,0.044940673,0.119432814,0.075608745,0.03730133,0.124706924,0.09459543,0.030919358,0.103895366,0.09325649,-0.01152656,0.07319374,0.08034298,0.017502043,0.0989845,0.1151811,0.26378044,0.28347838,0.10863956,0.012925401,0.11203595
0.080281734,-2.6031732e-09,3.2502885e-09,0.10333595,0.036114745,0.115371086,0.12511612,-0.035577014,0.06774911,0.12164618,-0.011971999,0.109769434,0.12270874,-0.03395818,0.08980285,0.094836235,0.039232776,0.19386859,0.11431125,0.12731571,0.22180083,0.09629136,0.034576107,0.1416802,0.100841954,0.07104404,0.15038855,0.091491416,0.013092563,0.10411523,0.08060986,-0.007302873,0.07702516,0.09063907,0.12804015,0.19700867,0.07811917,-0.0021671485,0.0779083,0.103159346,0.045907006,0.119031236,0.07526964,0.0381268,0.124358416,0.093989715,0.03144867,0.10351789,0.09305733,-0.011192862,0.072996326,0.08024056,0.017699298,0.09879696,0.11513716,0.2650119,0.28283072,0.10848115,0.013047796,0.11196375
0.08006593,-3.5211503e-09,1.8386541e-09,0.102797925,0.034672823,0.11298998,0.1240335,-0.03700776,0.06425665,0.119834825,-0.01649335,0.10402236,0.121000856,-0.039971642,0.079172105,0.092050225,0.01658786,0.1583445,0.11224487,0.1188206,0.21156994,0.096752174,0.021570522,0.13400331,0.10209031,0.061408356,0.14842674,0.093606204,0.0060295984,0.10401183,0.082403414,-0.009685023,0.07741229,0.09184575,0.12604913,0.19754109,0.07922053,-0.0035176594,0.07832035,0.103972316,0.044642996,0.11960361,0.07565921,0.037036218,0.12478638,0.094624214,0.03073432,0.10403408,0.09330858,-0.011534536,0.07322104,0.08039051,0.017432436,0.098965764,0.11526057,0.26371658,0.283759,0.10861587,0.0128320865,0.112075225
0.08040629,-2.2408917e-09,3.684983e-09,0.104306154,0.038102448,0.11678005,0.12630077,-0.034005,0.07040697,0.12313648,-0.008164749,0.113945246,0.12324406,-0.029537892,0.09671797,0.09419416,0.05900628,0.2125334,0.111129016,0.13580413,0.2255471,0.093111224,0.046987545,0.14367603,0.09899579,0.078620434,0.1505816,0.08948887,0.01817184,0.10369029,0.07889526,-0.0055049043,0.07666215,0.08976228,0.12931031,0.19666295,0.07746497,-0.0013007093,0.07764747,0.1026172,0.046525784,0.11863437,0.074994855,0.038678158,0.124216214,0.09355866,0.03178309,0.10342586,0.09288055,-0.0111096,0.07293213,0.08004913,0.017791422,0.09876484,0.11501182,0.26596588,0.28287885,0.10831286,0.013158333,0.11191478
0.080066,-3.4863066e-09,2.3267233e-09,0.10237442,0.03420385,0.11325963,0.123474546,-0.037269864,0.06382894,0.11875652,-0.017464658,0.10301429,0.11969216,-0.0426053,0.07497092,0.08816153,-0.0040834807,0.12770857,0.106004104,0.108313,0.19448474,0.09157302,0.0010643322,0.10568756,0.09992766,0.04209387,0.12986141,0.09321344,-0.013142843,0.090216175,0.08516733,-0.019576166,0.071647406,0.09569538,0.115404144,0.19501455,0.08453076,-0.012596112,0.07778378,0.10882894,0.035694074,0.12032377,0.07862884,0.028979464,0.12592536,0.099906236,0.025445674,0.10557051,0.09569552,-0.014248528,0.074259706,0.08203245,0.015279094,0.09974025,0.11645271,0.2516419,0.28788504,0.10999664,0.011316452,0.112727776
0.08048682,-1.6760653e-09,4.067695e-09,0.10441963,0.038480006,0.117008716,0.12607451,-0.034474235,0.06911832,0.12238352,-0.010855603,0.11024077,0.122962646,-0.03345313,0.09008059,0.09496947,0.040524684,0.19389176,0.11465146,0.12760226,0.22152212,0.096721455,0.034471277,0.1420094,0.10105257,0.07070906,0.15081255,0.091965914,0.012421694,0.104524486,0.08108929,-0.007677637,0.0773365,0.090968415,0.12752393,0.19728616,0.07836223,-0.002542911,0.07816239,0.10336991,0.04545553,0.11920914,0.07535554,0.037812732,0.124568835,0.094150096,0.031176865,0.10372289,0.093132965,-0.011354422,0.07309756,0.0802923,0.017554807,0.09886122,0.11511893,0.26431787,0.28342015,0.10852318,0.012999661,0.11204396
0.08001087,-4.193176e-09,1.4089057e-09,0.10289185,0.03519179,0.11359932,0.12454879,-0.036289364,0.06610965,0.12061062,-0.014191023,0.107555486,0.1218126,-0.03631625,0.08706067,0.093319975,0.032308146,0.18666008,0.1128508,0.1255773,0.21993047,0.09560254,0.03275731,0.14094552,0.100687206,0.07016865,0.15048519,0.09137669,0.012768697,0.10438971,0.08042343,-0.007285025,0.077179454,0.09056074,0.1280061,0.19710493,0.07805689,-0.0021200348,0.07793935,0.10313391,0.045925155,0.119001076,0.07527964,0.038163602,0.12434684,0.09398346,0.031479448,0.103521764,0.092992045,-0.011215361,0.07304323,0.080231115,0.017698525,0.09880097,0.11509984,0.26518616,0.28281114,0.108456545,0.013040006,0.11193731
0.080430396,-2.2039695e-09,3.4111047e-09,0.10384515,0.03665542,0.11504038,0.12563002,-0.035380248,0.067572325,0.12246537,-0.011139603,0.11043064,0.12322955,-0.03322076,0.091174714,0.095520996,0.0410709,0.19496442,0.11502125,0.12715337,0.22141442,0.097199515,0.032106023,0.14163485,0.10148369,0.06898467,0.15085754,0.09240705,0.011225089,0.10458189,0.08145286,-0.008119067,0.07740304,0.09119904,0.12726034,0.19735295,0.07865584,-0.0026746206,0.07820048,0.103469625,0.045415737,0.119269,0.07541971,0.037690945,0.124531224,0.094290614,0.031224556,0.10373419,0.093164325,-0.01135819,0.07309713,0.08030149,0.017599171,0.09887313,0.11520387,0.26441926,0.28329986,0.1085262,0.012978695,0.11201718
0.080189385,-3.2666994e-09,2.0682323e-09,0.10290747,0.034882236,0.11351785,0.124401234,-0.03652674,0.06508711,0.12051654,-0.014786753,0.10582781,0.12168367,-0.03728433,0.0834761,0.093375266,0.02730878,0.17485875,0.11334981,0.12309505,0.21676446,0.09648055,0.028464988,0.13818797,0.10105846,0.06744634,0.14945412,0.09201286,0.0111057535,0.10382637,0.08096829,-0.007870544,0.07697448,0.0909507,0.12759082,0.19707993,0.07831279,-0.0023658834,0.07797639,0.10330299,0.045662537,0.11909774,0.07533565,0.037948377,0.124457836,0.09418028,0.031279627,0.1036652,0.09308613,-0.011345036,0.07305204,0.08026387,0.017624302,0.09886926,0.11516414,0.26455772,0.28292897,0.10846998,0.0129393935,0.111916855
0.08026324,-2.3601827e-09,2.618055e-09,0.10336182,0.036683768,0.1143119,0.12542987,-0.034909844,0.06785369,0.122253284,-0.0102724135,0.11068386,0.12309552,-0.031408265,0.09249046,0.09482308,0.051383026,0.20254758,0.11254496,0.1325754,0.22364737,0.0941959,0.042692132,0.14247838,0.09971339,0.07598538,0.15040131,0.090264104,0.016365834,0.1039262,0.079528525,-0.006130416,0.07677227,0.09009037,0.128873,0.19684076,0.07765217,-0.0015848391,0.07772594,0.10282601,0.046322368,0.11879888,0.075089,0.038499475,0.12431015,0.093711704,0.031666145,0.10343068,0.09292272,-0.011138469,0.07297647,0.08014446,0.01775326,0.098773934,0.1150621,0.2651916,0.282615,0.10836618,0.0131226,0.111965984
0.080224566,-2.9526874e-09,2.7265306e-09,0.10284423,0.034575913,0.113223866,0.124009974,-0.037154518,0.06381168,0.119612165,-0.016533874,0.10408914,0.12075507,-0.040230464,0.079166,0.091404006,0.011770565,0.15429121,0.11130342,0.11623589,0.20862316,0.09639328,0.016793381,0.1306197,0.102017716,0.057045307,0.14740679,0.09343849,0.0029646754,0.10384364,0.08229771,-0.01055821,0.077426635,0.091672674,0.12562384,0.19760823,0.07897127,-0.0036327094,0.078356944,0.10372841,0.044720955,0.119578645,0.07551021,0.037256032,0.12474056,0.09429845,0.030963086,0.10383553,0.093181334,-0.011443645,0.073134504,0.0802783,0.017516013,0.098903544,0.11513926,0.26394877,0.28361344,0.10855289,0.012911916,0.11204261
0.08021553,-2.4079576e-09,2.7279032e-09,0.10344766,0.03655582,0.11466378,0.12527531,-0.03518691,0.067892686,0.1221751,-0.010245515,0.11203125,0.12296042,-0.031096844,0.09388441,0.094540015,0.05279327,0.20656827,0.112395786,0.13326082,0.22387885,0.09426384,0.043226358,0.1425089,0.099659875,0.07652123,0.1503973,0.09012957,0.016805574,0.103681795,0.0794068,-0.005965486,0.0766524,0.08999973,0.12902583,0.19671325,0.07755654,-0.0014236681,0.07766664,0.10279696,0.046420075,0.11869605,0.07509125,0.038580135,0.12419463,0.09370734,0.031686444,0.103379816,0.092921495,-0.011145003,0.07294202,0.08011998,0.017778417,0.09877647,0.11503909,0.26541328,0.28268272,0.10837655,0.013088532,0.11189009
0.08026278,-2.5114548e-09,3.5051992e-09,0.10305121,0.03585994,0.11419739,0.12442935,-0.03636381,0.065469146,0.12018105,-0.014891369,0.10547095,0.12126886,-0.03727206,0.082624875,0.09273104,0.025184758,0.16812855,0.11299538,0.12191862,0.21412295,0.09725382,0.025477253,0.13484514,0.10220322,0.063516274,0.14841342,0.09357164,0.007490739,0.103664786,0.082580864,-0.009376138,0.07723366,0.0918902,0.12623192,0.19746375,0.0791411,-0.0033879895,0.07824624,0.103873484,0.04485533,0.11937394,0.07561374,0.037327472,0.12467798,0.09451808,0.030923903,0.10379256,0.09331578,-0.011456156,0.07311671,0.08038631,0.017503895,0.09886514,0.115281425,0.26406473,0.28339702,0.10871446,0.012890458,0.11193103
0.08051935,-2.2407156e-09,4.079926e-09,0.1045441,0.038527153,0.117669,0.12610994,-0.035017446,0.0690894,0.122412734,-0.0119628245,0.11016269,0.122982524,-0.03479571,0.08906085,0.09516393,0.03243804,0.18720394,0.114689976,0.12393329,0.21939452,0.09704448,0.02995896,0.14025615,0.101368904,0.06822009,0.15026532,0.09230535,0.01129191,0.104303904,0.081226975,-0.00785974,0.077200055,0.09106338,0.12753059,0.19724447,0.078454144,-0.0024498627,0.078007616,0.10336801,0.04563135,0.11909507,0.0753965,0.037919756,0.124460705,0.09419095,0.03136021,0.10360943,0.09312876,-0.011304151,0.073082015,0.08027357,0.01763013,0.098848514,0.115167454,0.26456684,0.283198,0.108487636,0.01299496,0.11201524
0.07973562,-5.5180944e-09,4.919956e-10,0.10087979,0.031066127,0.109770544,0.12143707,-0.039133858,0.059590776,0.11589073,-0.022111032,0.09700782,0.11767074,-0.04667178,0.06719307,0.08602856,-0.0109852925,0.11339285,0.10559774,0.10906064,0.19430715,0.09315599,0.0069832336,0.11290699,0.1014008,0.049446635,0.13853644,0.094770774,-0.005259173,0.09862994,0.0848064,-0.014527479,0.07609213,0.09361459,0.12211819,0.19729799,0.08088663,-0.0061269887,0.07859865,0.10519803,0.04248268,0.12012495,0.07628229,0.035269435,0.12524135,0.09574301,0.029722486,0.104394734,0.09377063,-0.012060491,0.07340232,0.080749184,0.016967608,0.0990962,0.115502805,0.2611846,0.28433007,0.10893019,0.01249855,0.11209205
0.07993329,-4.115062e-09,1.99856e-09,0.102288924,0.03433503,0.11303573,0.123960815,-0.036741592,0.06484954,0.120190784,-0.015085304,0.105958916,0.121705316,-0.037119903,0.08425489,0.09338219,0.028511811,0.17865579,0.11306531,0.12360854,0.2180847,0.09606648,0.029425755,0.13965234,0.10090146,0.06796926,0.15022159,0.09172427,0.011268668,0.1043141,0.080765925,-0.007828038,0.07730013,0.09081676,0.12756439,0.19728747,0.07817078,-0.002416063,0.078062735,0.10321767,0.045674257,0.119117774,0.07527645,0.037923608,0.12452792,0.09412889,0.031346217,0.103701696,0.09307656,-0.011340361,0.073039874,0.080202065,0.017584132,0.0988415,0.115158506,0.26471323,0.2829821,0.10850975,0.013000503,0.111979775
0.08023406,-2.9659217e-09,2.6701508e-09,0.10321366,0.035375036,0.113977455,0.1243534,-0.03671601,0.064796746,0.11992842,-0.01642574,0.104323454,0.12100106,-0.040002372,0.079558894,0.09199654,0.012639381,0.15577634,0.11195043,0.116215825,0.20898844,0.097035915,0.016184077,0.13010135,0.10269119,0.055607513,0.1464786,0.09463546,0.00085765123,0.10314925,0.08372627,-0.011643004,0.07731172,0.0926628,0.12452279,0.19764537,0.07987664,-0.0045512654,0.078552835,0.10437495,0.04387587,0.11980742,0.07584362,0.03644265,0.12498994,0.094892934,0.030413643,0.10412389,0.09338613,-0.011750817,0.07324427,0.08046883,0.01731707,0.09901123,0.11526188,0.26270887,0.2839249,0.108637534,0.012830347,0.112145826
0.08018153,-3.0627358e-09,2.3559967e-09,0.103059374,0.035812944,0.11401867,0.12469744,-0.035816792,0.06645062,0.1213941,-0.01192782,0.10963799,0.12249084,-0.033377223,0.0906254,0.09440931,0.04354815,0.19747177,0.11347615,0.12914613,0.22278541,0.09545936,0.037373338,0.14234199,0.10040631,0.07297852,0.15077682,0.09117944,0.0141166,0.10439646,0.08026053,-0.006959224,0.07713106,0.09049321,0.12818548,0.19711421,0.0779481,-0.0019626748,0.077933945,0.10306522,0.046005208,0.11900951,0.075238645,0.038154606,0.12439756,0.09397821,0.031459685,0.10354325,0.093021475,-0.011257878,0.07299559,0.08017286,0.017670812,0.098828495,0.11511061,0.2652645,0.28308672,0.10847035,0.013059936,0.1119756
0.08000935,-3.7333647e-09,1.5529765e-09,0.102037326,0.033702675,0.11193586,0.12354152,-0.037006963,0.06371648,0.11972191,-0.015262642,0.10498005,0.121403515,-0.03680812,0.08395325,0.09259618,0.03341724,0.18186678,0.111911066,0.1267196,0.21930812,0.094930224,0.03526518,0.14049402,0.100049525,0.07235127,0.15014684,0.09061074,0.01448676,0.103923365,0.07982133,-0.006695099,0.076867774,0.090255484,0.12852348,0.19689532,0.07779752,-0.0017631464,0.07781743,0.102894455,0.04614924,0.11880604,0.0751732,0.038403682,0.12429934,0.093878634,0.031564683,0.10347384,0.09294564,-0.011199821,0.072975114,0.08017759,0.017746594,0.09878102,0.11501661,0.26521298,0.28297797,0.108274795,0.013159066,0.112001546
0.08019916,-3.2488212e-09,2.7328024e-09,0.10372393,0.036972303,0.11539037,0.12539802,-0.035404865,0.06790121,0.12204039,-0.011685097,0.110825665,0.12291248,-0.033053182,0.09219269,0.09430376,0.04567294,0.20326118,0.11239097,0.13080217,0.22432171,0.09411361,0.041129,0.14330943,0.099510975,0.07558096,0.15077129,0.09008257,0.0164334,0.10393101,0.07931076,-0.0060132295,0.07670977,0.08997529,0.1290286,0.1967659,0.07755874,-0.001462521,0.07770567,0.102754824,0.046440966,0.11871317,0.07503731,0.038597323,0.12427333,0.093709715,0.031713404,0.1034216,0.09296793,-0.0111297,0.072896615,0.08013644,0.017782865,0.098784335,0.11503853,0.26521677,0.28253576,0.1084494,0.01315571,0.11194447
0.080430984,-1.9207227e-09,4.449799e-09,0.10437123,0.038768634,0.11790704,0.12636065,-0.03362696,0.072228745,0.12320367,-0.0062098037,0.116392374,0.123368576,-0.02683928,0.098505214,0.09409392,0.06978234,0.21452121,0.11108831,0.13904813,0.2251206,0.0927901,0.050353404,0.14293316,0.09891897,0.08026063,0.15005472,0.089480996,0.018885162,0.10332684,0.07897668,-0.005363457,0.07648209,0.08979668,0.12941082,0.19666061,0.07746655,-0.001266418,0.077613875,0.102668695,0.046552315,0.118649945,0.07502987,0.03869891,0.12419584,0.09372626,0.031697534,0.10333503,0.09290495,-0.011110907,0.0729119,0.08009487,0.017816748,0.09877923,0.11500879,0.26580632,0.28299093,0.10835416,0.013165183,0.111917466
0.08041434,-2.4865359e-09,3.3873797e-09,0.10392888,0.037090197,0.11571786,0.12552553,-0.03539477,0.0673548,0.1220353,-0.011619632,0.1099076,0.122798376,-0.033322208,0.09000637,0.09480894,0.04312758,0.19311357,0.113695055,0.12857376,0.2213236,0.095490694,0.036607347,0.1415667,0.10041036,0.07227659,0.1505442,0.09109941,0.013954468,0.10423224,0.08027464,-0.006991513,0.07703006,0.090470694,0.12823005,0.19702645,0.07794471,-0.0019527953,0.077879906,0.10310638,0.046006747,0.11893304,0.0752372,0.038156487,0.12432792,0.09399524,0.03143637,0.10354209,0.09300909,-0.011256579,0.07302197,0.08023067,0.01764868,0.09881176,0.115147695,0.26484138,0.2829802,0.10842402,0.013018008,0.111933246
0.07981858,-4.9250204e-09,9.995053e-10,0.10233011,0.034194574,0.11247436,0.124000706,-0.03656586,0.06452189,0.119971484,-0.015367707,0.1047554,0.12125069,-0.0381086,0.081671104,0.092549205,0.020299084,0.16202171,0.11275012,0.119532906,0.21164861,0.09752956,0.02069784,0.13231166,0.10274622,0.0591432,0.14781687,0.094443955,0.0036472417,0.10365663,0.083429106,-0.010687763,0.077444665,0.092404045,0.12519859,0.19761077,0.07966506,-0.0040711537,0.07846478,0.10420306,0.044193856,0.11972427,0.0758122,0.036771577,0.12482437,0.09485312,0.03061219,0.10397042,0.0934577,-0.011629455,0.07319917,0.080528915,0.017378619,0.09893857,0.11532536,0.26314104,0.28361142,0.1087691,0.012856558,0.1120552
0.080449365,-2.124912e-09,3.315971e-09,0.10441891,0.0383974,0.117539026,0.12639537,-0.033767138,0.07220568,0.123051874,-0.004918821,0.11810182,0.12298129,-0.024225317,0.10186207,0.0927149,0.08251423,0.22150671,0.108495355,0.14381664,0.22650334,0.09117484,0.055801366,0.14299077,0.09816706,0.083421804,0.14968507,0.08865278,0.020847775,0.102836445,0.07821789,-0.004689079,0.07620561,0.08940621,0.12998544,0.19639942,0.07717029,-0.0008796323,0.077436134,0.1025306,0.046859488,0.11843592,0.07492752,0.03894175,0.12405254,0.09343667,0.031924218,0.10330713,0.09276904,-0.011024317,0.07288411,0.08003147,0.017837353,0.09870777,0.11493295,0.2658496,0.28246194,0.10820236,0.013235539,0.11192205
0.08000051,-4.132919e-09,2.29445e-09,0.1023226,0.03394913,0.11286956,0.12386797,-0.036788277,0.064724475,0.11994582,-0.014985354,0.1056341,0.121437885,-0.036879234,0.08302415,0.093261346,0.025236681,0.1669479,0.11409996,0.11969864,0.21140373,0.09859549,0.019129273,0.13177529,0.10347032,0.05691074,0.14739454,0.09551377,0.0011769198,0.103688255,0.08447607,-0.011790996,0.077488616,0.093155816,0.1241414,0.19781676,0.080412276,-0.0050098784,0.078695714,0.10483336,0.043313302,0.12006257,0.07613713,0.03590887,0.1251604,0.09550107,0.030045379,0.1043347,0.09363062,-0.011926092,0.07339602,0.08059582,0.01715502,0.09908369,0.11538253,0.26187205,0.2843054,0.10886055,0.012655169,0.11213777
0.08009845,-3.4994776e-09,2.022488e-09,0.1028297,0.035148352,0.113389984,0.12426267,-0.0365701,0.06475242,0.12019099,-0.014752561,0.105652384,0.12152445,-0.03733914,0.08269405,0.09292829,0.024763603,0.16854642,0.11311914,0.12150435,0.21411805,0.09734334,0.024677403,0.13533399,0.10208632,0.063392006,0.14856744,0.09321718,0.007889442,0.10373741,0.082067944,-0.009010138,0.07711621,0.09154852,0.12670557,0.19732694,0.078877136,-0.0030435622,0.07820466,0.1036637,0.045075282,0.11926958,0.07552724,0.037497457,0.12464196,0.0944474,0.031020459,0.103823334,0.09318169,-0.01144048,0.07313426,0.08034632,0.017546795,0.09892158,0.115148515,0.2636909,0.28314292,0.10853811,0.012925986,0.112021655
0.08036689,-2.3918536e-09,2.8065323e-09,0.103398256,0.035755366,0.114193834,0.124543555,-0.036468677,0.06532131,0.120215945,-0.015826946,0.104745716,0.121179536,-0.039502617,0.080513105,0.09210184,0.015692975,0.16012496,0.11209616,0.11882346,0.21200074,0.09642379,0.02181765,0.13363384,0.10164326,0.062341623,0.14812589,0.0927306,0.00760087,0.103347525,0.0816493,-0.008879973,0.07706033,0.09133195,0.12676787,0.19722988,0.07869322,-0.002895562,0.07806522,0.103492,0.04527422,0.119244024,0.075470746,0.03766177,0.124553785,0.094350435,0.0311215,0.103712365,0.09317736,-0.011383783,0.073061444,0.080312215,0.017570928,0.098862916,0.11514319,0.2646457,0.28317824,0.10858782,0.012975626,0.112000614
0.08005006,-3.6346302e-09,1.9959558e-09,0.102801226,0.0345161,0.11296459,0.12386832,-0.037272524,0.06407104,0.11925568,-0.017208058,0.10350908,0.120462134,-0.040852968,0.07751908,0.09052949,0.007759571,0.14457688,0.11024746,0.113902,0.20345828,0.09585458,0.012235973,0.12253721,0.1026078,0.052591167,0.14291158,0.09555321,-0.0028567947,0.10111954,0.08508578,-0.013593429,0.07675192,0.09369032,0.12287365,0.19747312,0.08084021,-0.0056987964,0.0785574,0.105206445,0.042784557,0.12010519,0.07629231,0.03547572,0.12515523,0.095679685,0.029766135,0.10431928,0.09385467,-0.012103114,0.073443726,0.080674805,0.016998865,0.0991404,0.11554006,0.2610794,0.28431058,0.10889683,0.012630504,0.11217624
0.08016187,-2.4189906e-09,2.890586e-09,0.10402465,0.038870595,0.11675616,0.12619562,-0.03383006,0.07022863,0.12328235,-0.0073123593,0.11441803,0.12362829,-0.028609375,0.09681715,0.09450276,0.06360895,0.21333213,0.1113603,0.1374691,0.2253931,0.09309677,0.048626985,0.14319497,0.0990995,0.07924673,0.15022781,0.08964828,0.0182176,0.10352531,0.07892701,-0.00557613,0.076570876,0.0898377,0.12926887,0.19666119,0.077450775,-0.0013291724,0.077638984,0.102656856,0.046503693,0.11863767,0.07503142,0.03863899,0.12419948,0.093592785,0.031747844,0.103437245,0.09285904,-0.011060461,0.072949044,0.08011373,0.017810635,0.09872177,0.1150247,0.26527572,0.28222048,0.108351775,0.013097666,0.1118907
0.08005301,-4.055182e-09,1.7900629e-09,0.10249655,0.033695277,0.11256226,0.12409012,-0.036850266,0.06491787,0.12023037,-0.0146280015,0.10647645,0.121543966,-0.036050513,0.08591886,0.09292574,0.037493445,0.18726632,0.11179182,0.12857361,0.22060966,0.094551116,0.038059227,0.14087717,0.09997392,0.07409232,0.15003598,0.09051822,0.01544271,0.103793174,0.07968141,-0.0063731764,0.07674115,0.09020572,0.12874843,0.19679007,0.07768152,-0.0016591363,0.07777509,0.10284366,0.04631797,0.11876413,0.07509444,0.038491942,0.1242658,0.093776256,0.031676516,0.103468485,0.09296769,-0.011157416,0.07295056,0.08007516,0.017777063,0.098797224,0.11501339,0.2652282,0.28260604,0.108376615,0.013136391,0.11199678
0.08005208,-3.551487e-09,2.2241244e-09,0.10310814,0.035878733,0.11456529,0.12487744,-0.03568471,0.066733144,0.121422954,-0.0126213515,0.10853527,0.12251618,-0.03509642,0.08708446,0.094495855,0.03546402,0.18548441,0.1136678,0.12589669,0.21950243,0.09658751,0.032310154,0.13950257,0.10124169,0.06975053,0.14956409,0.092137694,0.012209818,0.103634045,0.0812422,-0.0076103825,0.0769586,0.09106121,0.1276622,0.19707863,0.07842815,-0.0023456402,0.0779603,0.103345595,0.04565966,0.119035214,0.07532944,0.03802083,0.1244098,0.09421561,0.031328067,0.10363005,0.09314144,-0.011311159,0.07302445,0.08028049,0.017649213,0.09884149,0.115107186,0.26462412,0.28304142,0.10854607,0.013016716,0.112012625
0.08019582,-3.0987692e-09,2.2430346e-09,0.10253282,0.03422011,0.11240214,0.12307919,-0.03784002,0.062206753,0.11768459,-0.019648315,0.10004748,0.11901417,-0.043962974,0.07175173,0.0879568,-0.0033975076,0.12493375,0.107476614,0.11189196,0.19898881,0.09433774,0.011909917,0.11920726,0.101801574,0.053483054,0.14129244,0.09484682,-0.0017649401,0.09923507,0.084713586,-0.012910999,0.07583,0.093366325,0.12346904,0.19691266,0.08061427,-0.0051167887,0.078183204,0.104920834,0.043448202,0.11961062,0.07616996,0.0361132,0.12493714,0.09546523,0.03016505,0.104149476,0.09372383,-0.011823848,0.07328972,0.0806582,0.0172112,0.09899447,0.11537049,0.26245058,0.28400514,0.10890088,0.012698956,0.112118945
0.0801584,-2.9141853e-09,2.6241493e-09,0.10305787,0.035795216,0.11407741,0.1246217,-0.03596763,0.065885074,0.121200286,-0.012099124,0.10841473,0.122471966,-0.033560477,0.08844638,0.09450354,0.04311256,0.19208343,0.11390059,0.12864442,0.22056839,0.09648019,0.036468603,0.14045234,0.101048574,0.071668945,0.1501272,0.09188059,0.013046548,0.10433769,0.08109294,-0.0074620675,0.07720713,0.091089554,0.12770359,0.19721735,0.07847863,-0.002446819,0.078071006,0.10352439,0.04550808,0.119270876,0.07544396,0.03774385,0.12448458,0.09429136,0.031164046,0.1037523,0.09320104,-0.011372162,0.07305935,0.08027879,0.017593365,0.09888836,0.1151509,0.26440048,0.28315258,0.10862941,0.013017062,0.111949675
0.08008728,-3.2696432e-09,2.1972948e-09,0.10301128,0.035772398,0.11385784,0.124741405,-0.03573737,0.06699527,0.12118771,-0.011497552,0.1100009,0.12232392,-0.03190601,0.09190416,0.093160324,0.05481135,0.2026499,0.11079566,0.13550708,0.22346854,0.09286571,0.04706833,0.14176783,0.098989666,0.07890828,0.14986195,0.08946251,0.018330384,0.103322074,0.0789434,-0.005492028,0.07648566,0.08975186,0.12934382,0.19661783,0.07738548,-0.0012560859,0.07757628,0.102634944,0.04657978,0.11860946,0.07498969,0.038736664,0.12419117,0.093663976,0.031819258,0.1034033,0.092915215,-0.011072464,0.07292321,0.08005514,0.017789066,0.098760985,0.11502748,0.26559943,0.28269595,0.10838002,0.013173595,0.1118891
0.08033689,-3.195482e-09,2.8568352e-09,0.1034067,0.035762753,0.114490315,0.12504731,-0.035756305,0.06669061,0.1212835,-0.013142822,0.1079429,0.122283064,-0.035369173,0.08748531,0.09400002,0.03294289,0.18435341,0.11350022,0.1251847,0.21918146,0.096342444,0.031083897,0.13992725,0.10113437,0.0686411,0.15004292,0.091998205,0.011499602,0.10426907,0.08099546,-0.007768968,0.07724597,0.09093663,0.12760442,0.19721483,0.07830698,-0.0023564845,0.07807306,0.10327521,0.045637306,0.11913033,0.075338915,0.03788219,0.1244561,0.094209604,0.03126145,0.103606686,0.09309928,-0.011320144,0.07309156,0.08030731,0.017617473,0.09883438,0.11513535,0.26462156,0.28299057,0.108523935,0.012972854,0.11197398
0.08059328,-9.401222e-10,5.1564175e-09,0.1050671,0.04076436,0.119791694,0.12715626,-0.032503456,0.074078985,0.12409068,-0.004169816,0.11855246,0.123953074,-0.025901088,0.100845754,0.095014565,0.069171056,0.21964961,0.11137899,0.13882183,0.22659618,0.09308822,0.049337845,0.14440024,0.09906529,0.0794529,0.15076016,0.0895584,0.01840688,0.10388261,0.07892963,-0.005452344,0.07665093,0.08979484,0.12932318,0.19668442,0.07736016,-0.0012592804,0.0776408,0.10266435,0.046658613,0.11863674,0.075007685,0.038741976,0.12416814,0.09363934,0.03182243,0.10342777,0.09286129,-0.011089774,0.07288741,0.080100305,0.017826196,0.09872952,0.11506151,0.26583022,0.28263503,0.1083019,0.0131413005,0.111893006
